accuracy,precision,recall,f1,fpr,fnr,model,oversample,applicable,n_features,attack,asr,family,epsilon,iters,confidence,n_train,n_categorical_selected,categorical_selected,resampled,seed
0.2142434078040228,0.4506650170120631,0.1357074109720885,0.208599790016226,0.5328,0.8642925890279115,RF,none,True,,FGSM_eps0.15,0.7852353763415385,FGSM,0.15,1.0,,168834.0,2.0,proto;conn_state,False,42
0.1153308536094197,0.2505347073692397,0.0800086932223912,0.1212848570420049,0.7709,0.9199913067776088,MLP,none,True,,FGSM_eps0.15,0.8836740979411973,FGSM,0.15,1.0,,168834.0,2.0,proto;conn_state,False,42
0.8584662038901656,0.948568888280956,0.8612189139681455,0.9027859142094644,0.1504,0.1387810860318544,LR,none,True,,FGSM_eps0.3,0.0909995498590348,FGSM,0.3,1.0,,168834.0,2.0,proto;conn_state,False,42
0.5994929991234097,0.7557828586709453,0.7019777080940109,0.727887323943662,0.7306,0.298022291905989,SVM,none,True,,FGSM_eps0.3,0.3440024639294937,FGSM,0.3,1.0,,168834.0,2.0,proto;conn_state,False,42
0.1797010116325902,0.3323615160349854,0.0743270514452482,0.1214858418755708,0.4809,0.9256729485547518,RF,none,True,,FGSM_eps0.3,0.8198488474022128,FGSM,0.3,1.0,,168834.0,2.0,proto;conn_state,False,42
0.0858821578336373,0.1492241663915483,0.0421000341519451,0.0656722200697404,0.7731,0.9578999658480548,MLP,none,True,,FGSM_eps0.3,0.912577886232794,FGSM,0.3,1.0,,168834.0,2.0,proto;conn_state,False,42
0.7915373498542965,0.8983460386604956,0.8195535409357633,0.8571428571428571,0.2987,0.1804464590642367,LR,none,True,,FGSM_eps0.5,0.1640882276291786,FGSM,0.5,1.0,,168834.0,2.0,proto;conn_state,False,42
0.596152479329053,0.7532315708607502,0.7001459219472819,0.7257192508206217,0.7388,0.2998540780527182,SVM,none,True,,FGSM_eps0.5,0.3476272832808169,FGSM,0.5,1.0,,168834.0,2.0,proto;conn_state,False,42
0.1774503068066052,0.3424158714213963,0.0846657766462789,0.1357628257785079,0.5237,0.915334223353721,RF,none,True,,FGSM_eps0.5,0.8220995522281977,FGSM,0.5,1.0,,168834.0,2.0,proto;conn_state,False,42
0.0880854794001279,0.2031190926275992,0.0667204818528982,0.1004463764051508,0.8431,0.9332795181471016,MLP,none,True,,FGSM_eps0.5,0.9006609964699471,FGSM,0.5,1.0,,168834.0,2.0,proto;conn_state,False,42
0.6827927693146012,0.8505700022353029,0.7088391443385389,0.7732637889282146,0.4011,0.2911608556614611,LR,none,True,,FGSM_eps0.75,0.2836835745930962,FGSM,0.75,1.0,,168834.0,2.0,proto;conn_state,False,42
0.5959629462910754,0.7532671546508908,0.699711260827719,0.7255021890291012,0.7382,0.300288739172281,SVM,none,True,,FGSM_eps0.75,0.3480774242460139,FGSM,0.75,1.0,,168834.0,2.0,proto;conn_state,False,42
0.1773318486578691,0.332667997338656,0.0776180570647955,0.1258684925989326,0.5015,0.9223819429352044,RF,none,True,,FGSM_eps0.75,0.8221943187471866,FGSM,0.75,1.0,,168834.0,2.0,proto;conn_state,False,42
0.0737520434030657,0.1440090974878528,0.043248781396504,0.0665202234850293,0.828,0.956751218603496,MLP,none,True,,FGSM_eps0.75,0.918998317894288,FGSM,0.75,1.0,,168834.0,2.0,proto;conn_state,False,42
0.9099244237011064,0.9602410809759891,0.9200534012232606,0.9397177739020136,0.1227,0.0799465987767394,LR,none,True,,PGD_eps0.15_it10,0.0206117178800729,PGD,0.15,10.0,,168834.0,2.0,proto;conn_state,False,42
0.8232604420858111,0.8811408507099516,0.8881989506038684,0.8846558228709258,0.3859,0.1118010493961315,SVM,none,True,,PGD_eps0.15_it10,0.1163259020588026,PGD,0.15,10.0,,168834.0,2.0,proto;conn_state,False,42
0.4337226657821791,0.7392431311560393,0.3984600577478344,0.5178131934637886,0.4527,0.6015399422521656,RF,none,True,,PGD_eps0.15_it10,0.5657561183633822,PGD,0.15,10.0,,168834.0,2.0,proto;conn_state,False,42
0.0941742282451609,0.2133954904385881,0.0696389207985345,0.1050093632958801,0.8268,0.9303610792014654,MLP,none,True,,PGD_eps0.15_it10,0.9048781065649506,PGD,0.15,10.0,,168834.0,2.0,proto;conn_state,False,42
0.9127200360112772,0.9538006299914092,0.9307025986525506,0.942110060027028,0.1452,0.0692974013474494,LR,none,True,,PGD_eps0.15_it25,0.0127697884337463,PGD,0.15,25.0,,168834.0,2.0,proto;conn_state,False,42
0.831362979459357,0.8924761457844518,0.885715172777795,0.8890828061208589,0.3437,0.1142848272222049,SVM,none,True,,PGD_eps0.15_it25,0.1078679902390485,PGD,0.15,25.0,,168834.0,2.0,proto;conn_state,False,42
0.3904143666042787,0.6928847871390295,0.3612965320252103,0.4749408211574565,0.5158,0.6387034679747896,RF,none,True,,PGD_eps0.15_it25,0.6091354924305243,PGD,0.15,25.0,,168834.0,2.0,proto;conn_state,False,42
0.1295695230874932,0.3107193583423845,0.1154646216895898,0.1683643442437412,0.825,0.8845353783104102,MLP,none,True,,PGD_eps0.15_it25,0.8694354284631239,PGD,0.15,25.0,,168834.0,2.0,proto;conn_state,False,42
0.8003743277500059,0.8501722665567302,0.8963643702070849,0.8726574779349534,0.5088,0.103635629792915,LR,none,True,,PGD_eps0.3_it10,0.1276741927077163,PGD,0.3,10.0,,168834.0,2.0,proto;conn_state,False,42
0.5494562770973015,0.745862531683316,0.6212549287466236,0.6778799735758931,0.6818,0.3787450712533763,SVM,none,True,,PGD_eps0.3_it10,0.3907697410504868,PGD,0.3,10.0,,168834.0,2.0,proto;conn_state,False,42
0.3374398824895164,0.6610491156152737,0.2703592163680959,0.3837644881230443,0.4465,0.7296407836319041,RF,none,True,,PGD_eps0.3_it10,0.6619915183965505,PGD,0.3,10.0,,168834.0,2.0,proto;conn_state,False,42
0.0464355943045322,0.0385674931129476,0.0104318668695085,0.0164218860731653,0.8376,0.9895681331304916,MLP,none,True,,PGD_eps0.3_it10,0.9526167405055794,PGD,0.3,10.0,,168834.0,2.0,proto;conn_state,False,42
0.8361486886682935,0.8680480777625796,0.9260455152286629,0.8961093585699264,0.4534,0.0739544847713372,LR,none,True,,PGD_eps0.3_it25,0.0877301049539197,PGD,0.3,25.0,,168834.0,2.0,proto;conn_state,False,42
0.5445758013693762,0.7648258422383555,0.5821975224316185,0.6611313836444727,0.5766,0.4178024775683815,SVM,none,True,,PGD_eps0.3_it25,0.3955317586296761,PGD,0.3,25.0,,168834.0,2.0,proto;conn_state,False,42
0.2705821033428889,0.5607420706163974,0.2036387345151976,0.2987746549446545,0.5138,0.7963612654848023,RF,none,True,,PGD_eps0.3_it25,0.7288256059134308,PGD,0.3,25.0,,168834.0,2.0,proto;conn_state,False,42
0.0535430832286953,0.0713336287106778,0.0199944114998913,0.0312340858937362,0.8384,0.9800055885001088,MLP,none,True,,PGD_eps0.3_it25,0.9455092515814164,PGD,0.3,25.0,,168834.0,2.0,proto;conn_state,False,42
0.6661849368618067,0.7738084444041466,0.7949020460119842,0.7842134280813526,0.7484,0.2050979539880157,LR,none,True,,PGD_eps0.5_it10,0.2692790637067924,PGD,0.5,10.0,,168834.0,2.0,proto;conn_state,False,42
0.4033026131867611,0.6636071378651633,0.4422055947095532,0.5307422864808466,0.722,0.5577944052904468,SVM,none,True,,PGD_eps0.5_it10,0.5368997133312801,PGD,0.5,10.0,,168834.0,2.0,proto;conn_state,False,42
0.3264469662868108,0.6705478833829768,0.2306498183737464,0.3432360007392349,0.365,0.7693501816262536,RF,none,True,,PGD_eps0.5_it10,0.6729370513397617,PGD,0.5,10.0,,168834.0,2.0,proto;conn_state,False,42
0.0389727309341609,0.0274855785544621,0.0075444751466981,0.0118392204628501,0.8598,0.992455524853302,MLP,none,True,,PGD_eps0.5_it10,0.9600796038759506,PGD,0.5,10.0,,168834.0,2.0,proto;conn_state,False,42
0.6966997559762136,0.8131070310735374,0.7823589679903132,0.7974367088607595,0.5792,0.2176410320096867,LR,none,True,,PGD_eps0.5_it25,0.239048544149352,PGD,0.5,25.0,,168834.0,2.0,proto;conn_state,False,42
0.4033263048165083,0.7052840776245032,0.3746157906175292,0.4893241681367479,0.5042,0.6253842093824707,SVM,none,True,,PGD_eps0.5_it25,0.5362837309578526,PGD,0.5,25.0,,168834.0,2.0,proto;conn_state,False,42
0.3013575303845151,0.636903563519227,0.1964357788195846,0.3002633889376646,0.3607,0.8035642211804154,RF,none,True,,PGD_eps0.5_it25,0.6980264872420574,PGD,0.5,25.0,,168834.0,2.0,proto;conn_state,False,42
0.0437347485133502,0.0491041804910418,0.0137849669347076,0.0215267508666456,0.8598,0.9862150330652923,MLP,none,True,,PGD_eps0.5_it25,0.9553175862967612,PGD,0.5,25.0,,168834.0,2.0,proto;conn_state,False,42
0.6348172190765002,0.7765883864167847,0.7320314197894998,0.7536519098609558,0.6783,0.2679685802105002,LR,none,True,,PGD_eps0.75_it10,0.3018550546092066,PGD,0.75,10.0,,168834.0,2.0,proto;conn_state,False,42
0.3242199530905731,0.6055208750930645,0.3282622869384333,0.4257298167908194,0.6888,0.6717377130615666,SVM,none,True,,PGD_eps0.75_it10,0.6152242412755573,PGD,0.75,10.0,,168834.0,2.0,proto;conn_state,False,42
0.3233196711601791,0.6607315998237109,0.2327299823030829,0.34421637507462,0.3849,0.767270017696917,RF,none,True,,PGD_eps0.75_it10,0.676016963206899,PGD,0.75,10.0,,168834.0,2.0,proto;conn_state,False,42
0.0401573124215214,0.0368098159509202,0.010245583532553,0.0160295332005634,0.8635,0.989754416467447,MLP,none,True,,PGD_eps0.75_it10,0.95889502238859,PGD,0.75,10.0,,168834.0,2.0,proto;conn_state,False,42
0.5542182946764908,0.7297807363689394,0.6603123350616288,0.693310731516495,0.7875,0.3396876649383712,LR,none,True,,PGD_eps0.75_it25,0.3825487455282049,PGD,0.75,25.0,,168834.0,2.0,proto;conn_state,False,42
0.2682366319979151,0.5406369113488257,0.2730292775311248,0.3628261990716864,0.7472,0.7269707224688752,SVM,none,True,,PGD_eps0.75_it25,0.6719420028903789,PGD,0.75,25.0,,168834.0,2.0,proto;conn_state,False,42
0.2919045701153782,0.616131291904333,0.1911577509391785,0.2917871190938818,0.3836,0.8088422490608215,RF,none,True,,PGD_eps0.75_it25,0.7074794475111943,PGD,0.75,25.0,,168834.0,2.0,proto;conn_state,False,42
0.0356559027695515,0.0160647145949641,0.0043776584184544,0.006880398184746,0.8636,0.9956223415815456,MLP,none,True,,PGD_eps0.75_it25,0.96339643204056,PGD,0.75,25.0,,168834.0,2.0,proto;conn_state,False,42
0.9183112606316188,0.9502771080564862,0.942252165543792,0.9462476226109188,0.1588,0.0577478344562078,LR,none,True,,CW_c0.0_it10,0.0027008457911819,CW,,10.0,0.0,168834.0,2.0,proto;conn_state,False,42
0.9016797365490772,0.9453385391867442,0.9246173429786706,0.9348631341034656,0.1722,0.0753826570213294,SVM,none,True,,CW_c0.0_it10,0.0221753654433888,CW,,10.0,0.0,168834.0,2.0,proto;conn_state,False,42
0.6514961264185364,0.8798350336444541,0.6292340650128846,0.7337267395554269,0.2768,0.3707659349871154,RF,none,True,,CW_c0.0_it10,0.3477457414295529,CW,,10.0,0.0,168834.0,2.0,proto;conn_state,False,42
0.0348977706176407,0.02569807542552,0.0071719084727871,0.0112141366085732,0.8758,0.9928280915272129,MLP,none,True,,CW_c0.0_it10,0.964178255822218,CW,,10.0,0.0,168834.0,2.0,proto;conn_state,False,42
0.8798597455518965,0.9479400501782648,0.8915210034462417,0.9188652981552295,0.1577,0.1084789965537582,LR,none,True,,CW_c0.5_it10,0.0414366604278708,CW,,10.0,0.5,168834.0,2.0,proto;conn_state,False,42
0.862114714871236,0.9408011225069322,0.874320842000683,0.9063435357729072,0.1772,0.1256791579993169,SVM,none,True,,CW_c0.5_it10,0.0621668364566798,CW,,10.0,0.5,168834.0,2.0,proto;conn_state,False,42
0.4772678812575517,0.8072194294712616,0.413797385823838,0.5471264367816092,0.3183,0.5862026141761619,RF,none,True,,CW_c0.5_it10,0.5221161363690209,CW,,10.0,0.5,168834.0,2.0,proto;conn_state,False,42
0.0381435238930086,0.0433268016546919,0.0123567946847154,0.0192293755284454,0.8788,0.9876432053152846,MLP,none,True,,CW_c0.5_it10,0.960908810917103,CW,,10.0,0.5,168834.0,2.0,proto;conn_state,False,42
0.9028169347769434,0.967375037413948,0.9031016175603092,0.934134044124731,0.0981,0.0968983824396907,LR,smote,True,15.0,clean,0.0,,,,,,,,,7
0.9044279655997536,0.9694737894491284,0.903194759228787,0.9351613732801852,0.0916,0.096805240771213,SVM,smote,True,15.0,clean,0.0,,,,,,,,,7
0.9986969603639034,0.999161698956781,0.9991306777608744,0.9991461881180432,0.0027,0.0008693222391257,RF,smote,True,15.0,clean,0.0,,,,,,,,,7
0.961240493733564,0.9967181153533712,0.9523425129622156,0.9740251492442524,0.0101,0.0476574870377844,MLP,smote,True,15.0,clean,0.0,,,,,,,,,7
0.575303845151508,0.7555006976494579,0.6556242044149151,0.7020279255319148,0.6834,0.3443757955850849,LR,smote,True,15.0,FGSM_eps0.15,0.3608945959392546,FGSM,0.15,1.0,,,,,,7
0.099812836124997,0.2231365419577074,0.0724021236300413,0.1093295827473042,0.8119,0.9275978763699588,SVM,smote,True,15.0,FGSM_eps0.15,0.841502996991163,FGSM,0.15,1.0,,,,,,7
0.1317491530242365,0.1332011237811932,0.02502406159769,0.0421327757449032,0.5245,0.97497593840231,RF,smote,True,15.0,FGSM_eps0.15,0.8678243976403137,FGSM,0.15,1.0,,,,,,7
0.0642990831339287,0.1629348630643967,0.0546741593964419,0.0818746077132296,0.9047,0.945325840603558,MLP,smote,True,15.0,FGSM_eps0.15,0.9356298419768296,FGSM,0.15,1.0,,,,,,7
0.1400649150655073,0.3227540756156781,0.1155577633580676,0.1701835806222994,0.781,0.8844422366419323,LR,smote,True,15.0,FGSM_eps0.3,0.7994977374493591,FGSM,0.3,1.0,,,,,,7
0.0524058850008292,0.1424899008446566,0.048185289825825,0.0720168905593837,0.934,0.951814710174175,SVM,smote,True,15.0,FGSM_eps0.3,0.8892890141912863,FGSM,0.3,1.0,,,,,,7
0.1438318841953137,0.1418413855970829,0.0241547393585643,0.0412797792752162,0.4707,0.9758452606414356,RF,smote,True,15.0,FGSM_eps0.3,0.855694283209742,FGSM,0.3,1.0,,,,,,7
0.1018029330237627,0.2765457252566413,0.1095656493526654,0.1569490771625528,0.9232,0.8904343506473346,MLP,smote,True,15.0,FGSM_eps0.3,0.8977943092705347,FGSM,0.3,1.0,,,,,,7
0.0859295410931317,0.1817001298571571,0.0564748983203452,0.0861676930364756,0.8192,0.9435251016796548,LR,smote,True,15.0,FGSM_eps0.5,0.8539884858679428,FGSM,0.5,1.0,,,,,,7
0.0524058850008292,0.1424899008446566,0.048185289825825,0.0720168905593837,0.934,0.951814710174175,SVM,smote,True,15.0,FGSM_eps0.5,0.8893127058210334,FGSM,0.5,1.0,,,,,,7
0.1696320689900258,0.2982954545454545,0.0651991679344282,0.1070090957731407,0.494,0.9348008320655716,RF,smote,True,15.0,FGSM_eps0.5,0.8299651733042716,FGSM,0.5,1.0,,,,,,7
0.1724276813001966,0.4139805334344583,0.2033593095097643,0.2727405217463721,0.9272,0.7966406904902357,MLP,smote,True,15.0,FGSM_eps0.5,0.8271221777346064,FGSM,0.5,1.0,,,,,,7
0.0584472505863678,0.1623487225459435,0.0562265205377379,0.0835255050272115,0.9344,0.943773479462262,LR,smote,True,15.0,FGSM_eps0.75,0.8815181596342012,FGSM,0.75,1.0,,,,,,7
0.0522163519628515,0.1421883605654488,0.0480921481573473,0.0718743474932139,0.9345,0.9519078518426528,SVM,smote,True,15.0,FGSM_eps0.75,0.8895022388590111,FGSM,0.75,1.0,,,,,,7
0.1789191878509322,0.3411627303399948,0.081623148809339,0.1317299260929475,0.5077,0.918376851190661,RF,smote,True,15.0,FGSM_eps0.75,0.8206780544433652,FGSM,0.75,1.0,,,,,,7
0.2016157691487597,0.4563357167975618,0.2417336769225992,0.3160479795417182,0.9276,0.7582663230774007,MLP,smote,True,15.0,FGSM_eps0.75,0.7979814731455377,FGSM,0.75,1.0,,,,,,7
0.5531284797081191,0.8132657372201099,0.5378931354590332,0.6475183136492749,0.3978,0.4621068645409668,LR,smote,True,15.0,PGD_eps0.15_it10,0.3766732213508967,PGD,0.15,10.0,,,,,,7
0.0751972328176455,0.1842153960029607,0.0618150206464031,0.0925680544900853,0.8817,0.9381849793535968,SVM,smote,True,15.0,PGD_eps0.15_it10,0.8662133668175034,PGD,0.15,10.0,,,,,,7
0.1860029851453481,0.3983539873238104,0.1307398553199416,0.1968676951846657,0.636,0.8692601446800584,RF,smote,True,15.0,PGD_eps0.15_it10,0.8135231822597077,PGD,0.15,10.0,,,,,,7
0.0558648629439219,0.1475092250922509,0.0496445092986432,0.0742874398940742,0.9241,0.9503554907013568,MLP,smote,True,15.0,PGD_eps0.15_it10,0.9440877537965836,PGD,0.15,10.0,,,,,,7
0.5089435902295719,0.7548610494539643,0.5279269769319135,0.6213209098383119,0.5522,0.4720730230680866,LR,smote,True,15.0,PGD_eps0.15_it25,0.4202895117155109,PGD,0.15,25.0,,,,,,7
0.0681845104124712,0.1639932062653331,0.0539600732714458,0.0812016726236363,0.886,0.946039926728554,SVM,smote,True,15.0,PGD_eps0.15_it25,0.8731313227036888,PGD,0.15,25.0,,,,,,7
0.1562699898125992,0.3072916666666667,0.084262162749542,0.1322579859165225,0.6118,0.915737837250458,RF,smote,True,15.0,PGD_eps0.15_it25,0.843303560851951,PGD,0.15,25.0,,,,,,7
0.0570968276907768,0.1499077490774907,0.0504517370921171,0.0754953657460103,0.9215,0.9495482629078827,MLP,smote,True,15.0,PGD_eps0.15_it25,0.9428557890497288,PGD,0.15,25.0,,,,,,7
0.0875405719159421,0.2223200916057429,0.0783631904126175,0.1158808135530967,0.8829,0.9216368095873824,LR,smote,True,15.0,PGD_eps0.3_it10,0.8519510057096827,PGD,0.3,10.0,,,,,,7
0.0541590656021227,0.1430025916327286,0.0479679592660436,0.0718387464254992,0.9259,0.9520320407339564,SVM,smote,True,15.0,PGD_eps0.3_it10,0.8873936838115094,PGD,0.3,10.0,,,,,,7
0.2076808263640455,0.4392118226600985,0.1384085193579434,0.2104865553955476,0.5692,0.8615914806420566,RF,smote,True,15.0,PGD_eps0.3_it10,0.7918453410410102,PGD,0.3,10.0,,,,,,7
0.0469331185292236,0.1390764245206589,0.0479679592660436,0.0713329331917447,0.9564,0.9520320407339564,MLP,smote,True,15.0,PGD_eps0.3_it10,0.9530431898410292,PGD,0.3,10.0,,,,,,7
0.1046933118529223,0.2693611042234895,0.1011828991896674,0.1471066173151575,0.884,0.8988171008103325,LR,smote,True,15.0,PGD_eps0.3_it25,0.8348219574024497,PGD,0.3,25.0,,,,,,7
0.0541353739723755,0.1429893567792688,0.0479679592660436,0.0718370763007393,0.926,0.9520320407339564,SVM,smote,True,15.0,PGD_eps0.3_it25,0.887464758700751,PGD,0.3,25.0,,,,,,7
0.1166102016157691,0.0839069157653228,0.0158961780868701,0.02672861580225,0.559,0.9841038219131298,RF,smote,True,15.0,PGD_eps0.3_it25,0.8829159657892867,PGD,0.3,25.0,,,,,,7
0.0469568101589708,0.1390889449045732,0.0479679592660436,0.0713345799570607,0.9563,0.9520320407339564,MLP,smote,True,15.0,PGD_eps0.3_it25,0.953019498211282,PGD,0.3,25.0,,,,,,7
0.0624274443838991,0.1477761836441893,0.0479679592660436,0.0724264016501031,0.891,0.9520320407339564,LR,smote,True,15.0,PGD_eps0.5_it10,0.8774668909474282,PGD,0.5,10.0,,,,,,7
0.0541590656021227,0.1431347150259067,0.0480300537116954,0.0719250528860683,0.9261,0.9519699462883046,SVM,smote,True,15.0,PGD_eps0.5_it10,0.8874884503304983,PGD,0.5,10.0,,,,,,7
0.1585443862683314,0.2624928202182653,0.0567543233257785,0.0933295892579072,0.5136,0.9432456766742215,RF,smote,True,15.0,PGD_eps0.5_it10,0.8410765476557133,PGD,0.5,10.0,,,,,,7
0.046862043639982,0.1390388768898488,0.0479679592660436,0.071327993351954,0.9567,0.9520320407339564,MLP,smote,True,15.0,PGD_eps0.5_it10,0.9531142647302708,PGD,0.5,10.0,,,,,,7
0.06174038712123,0.1473674170164059,0.0479679592660436,0.0723772046939779,0.8939,0.9520320407339564,LR,smote,True,15.0,PGD_eps0.5_it25,0.8781539482100974,PGD,0.5,25.0,,,,,,7
0.0541353739723755,0.142923262056836,0.0479369120432177,0.0717939179763786,0.9259,0.9520630879567824,SVM,smote,True,15.0,PGD_eps0.5_it25,0.8874410670710038,PGD,0.5,25.0,,,,,,7
0.1319860693217086,0.1137275422989708,0.0202427892824986,0.0343682462706235,0.5081,0.9797572107175012,RF,smote,True,15.0,PGD_eps0.5_it25,0.867634864602336,PGD,0.5,25.0,,,,,,7
0.046862043639982,0.1390388768898488,0.0479679592660436,0.071327993351954,0.9567,0.9520320407339564,MLP,smote,True,15.0,PGD_eps0.5_it25,0.9531142647302708,PGD,0.5,25.0,,,,,,7
0.0551541140515056,0.1434944237918215,0.0479369120432177,0.0718657636901021,0.9216,0.9520630879567824,LR,smote,True,15.0,PGD_eps0.75_it10,0.8847876045393163,PGD,0.75,10.0,,,,,,7
0.0539458409343978,0.1428175006937378,0.0479369120432177,0.0717805671780567,0.9267,0.9520630879567824,SVM,smote,True,15.0,PGD_eps0.75_it10,0.8877016749982232,PGD,0.75,10.0,,,,,,7
0.1547063422492833,0.2120809824095585,0.0396783507715234,0.0668497449980384,0.4748,0.9603216492284764,RF,smote,True,15.0,PGD_eps0.75_it10,0.8448435167855197,PGD,0.75,10.0,,,,,,7
0.0422421758392759,0.136641018837888,0.0479679592660436,0.0710083647394062,0.9762,0.9520320407339564,MLP,smote,True,15.0,PGD_eps0.75_it10,0.9577341325309768,PGD,0.75,10.0,,,,,,7
0.0548935061242862,0.1433478785628075,0.0479369120432177,0.0718473708701721,0.9227,0.9520630879567824,LR,smote,True,15.0,PGD_eps0.75_it25,0.8850245208367884,PGD,0.75,25.0,,,,,,7
0.0540406074533867,0.1428703618025354,0.0479369120432177,0.0717872419564813,0.9263,0.9520630879567824,SVM,smote,True,15.0,PGD_eps0.75_it25,0.8876069084792343,PGD,0.75,25.0,,,,,,7
0.1344973820749129,0.1181770005299417,0.0207705920705392,0.0353313968840771,0.4992,0.9792294079294608,RF,smote,True,15.0,PGD_eps0.75_it25,0.8651235518491317,PGD,0.75,25.0,,,,,,7
0.0402046956810158,0.135609584832792,0.0479679592660436,0.0708683087931746,0.9848,0.9520320407339564,MLP,smote,True,15.0,PGD_eps0.75_it25,0.9597716126892368,PGD,0.75,25.0,,,,,,7
0.8926295339856428,0.9524603563838484,0.9044366481418236,0.927827499442622,0.1454,0.0955633518581762,LR,smote,True,15.0,CW_c0.0_it10,0.0141675945888317,CW,,10.0,0.0,,,,,7
0.8224549266744059,0.9287672183477326,0.8310720606041789,0.8772079305259708,0.2053,0.168927939395821,SVM,smote,True,15.0,CW_c0.0_it10,0.0863559904285815,CW,,10.0,0.0,,,,,7
0.1631168708095429,0.2360616844602609,0.043248781396504,0.0731041721332983,0.4508,0.956751218603496,RF,smote,True,15.0,CW_c0.0_it10,0.8363382217062711,CW,,10.0,0.0,,,,,7
0.0435689071051197,0.1468628299437473,0.0526871371355832,0.0775523261127867,0.9858,0.9473128628644168,MLP,smote,True,15.0,CW_c0.0_it10,0.955957260299936,CW,,10.0,0.0,,,,,7
0.8923689260584236,0.95026365470998,0.9063926231798566,0.9278098234574376,0.1528,0.0936073768201434,LR,smote,True,15.0,CW_c0.5_it10,0.0167973654907721,CW,,10.0,0.5,,,,,7
0.7799995261674051,0.9162218106547554,0.7833214318979167,0.844575369062364,0.2307,0.2166785681020832,SVM,smote,True,15.0,CW_c0.5_it10,0.133265417328058,CW,,10.0,0.5,,,,,7
0.1902200952403515,0.3126781980612051,0.0510726815486354,0.0878035761942887,0.3616,0.9489273184513646,RF,smote,True,15.0,CW_c0.5_it10,0.8092586889052098,CW,,10.0,0.5,,,,,7
0.0387831978961832,0.1342604740662993,0.0476574870377844,0.0703450804271115,0.9898,0.9523425129622156,MLP,smote,True,15.0,CW_c0.5_it10,0.9612168021038168,CW,,10.0,0.5,,,,,7
0.9028406264066904,0.9674072103232672,0.9031016175603092,0.9341490437882364,0.098,0.0968983824396907,LR,smotenc,True,,clean,0.0,,,,,257668.0,2.0,proto;conn_state,True,7
0.9044279655997536,0.9694737894491284,0.903194759228787,0.9351613732801852,0.0916,0.096805240771213,SVM,smotenc,True,,clean,0.0,,,,,257668.0,2.0,proto;conn_state,True,7
0.9985785022151674,0.9992545889368576,0.9988822999782668,0.9990684097754868,0.0024,0.001117700021733,RF,smotenc,True,,clean,0.0,,,,,257668.0,2.0,proto;conn_state,True,7
0.9619038593664858,0.9967210985942928,0.9532118352013412,0.9744810512283376,0.0101,0.0467881647986587,MLP,smotenc,True,,clean,0.0,,,,,257668.0,2.0,proto;conn_state,True,7
0.4496671326020517,0.7238062007775895,0.4508367226551585,0.5556044460599567,0.5541,0.5491632773448415,LR,smotenc,True,,FGSM_eps0.15,0.485299343741856,FGSM,0.15,1.0,,257668.0,2.0,proto;conn_state,True,7
0.0653652064725532,0.1567921129964925,0.0513521065540687,0.0773656391786332,0.8895,0.9486478934459311,SVM,smotenc,True,,FGSM_eps0.15,0.87507403634296,FGSM,0.15,1.0,,257668.0,2.0,proto;conn_state,True,7
0.1294273733090099,0.1914864681082551,0.0437144897388928,0.0711794145897578,0.5945,0.9562855102611072,RF,smotenc,True,,FGSM_eps0.15,0.870004027577057,FGSM,0.15,1.0,,257668.0,2.0,proto;conn_state,True,7
0.0699850742732592,0.1595477386934673,0.0512589648855909,0.0775900556900157,0.8697,0.948741035114409,MLP,smotenc,True,,FGSM_eps0.15,0.9299438508374992,FGSM,0.15,1.0,,257668.0,2.0,proto;conn_state,True,7
0.0726859200644412,0.1642774118558698,0.0526560899127573,0.0797498412996967,0.8628,0.9473439100872428,LR,smotenc,True,,FGSM_eps0.3,0.8660238337795257,FGSM,0.3,1.0,,257668.0,2.0,proto;conn_state,True,7
0.0542301404913644,0.1430423108971391,0.0479679592660436,0.0718437572657521,0.9256,0.9520320407339564,SVM,smotenc,True,,FGSM_eps0.3,0.8862801772133905,FGSM,0.3,1.0,,257668.0,2.0,proto;conn_state,True,7
0.1272477433722665,0.2247591865858009,0.0586792511409854,0.093062189177212,0.6519,0.9413207488590144,RF,smotenc,True,,FGSM_eps0.3,0.8721599658840532,FGSM,0.3,1.0,,257668.0,2.0,proto;conn_state,True,7
0.178445355255988,0.4229520479520479,0.21031388742277,0.2809331259720062,0.9242,0.78968611257723,MLP,smotenc,True,,FGSM_eps0.3,0.8206306711838708,FGSM,0.3,1.0,,257668.0,2.0,proto;conn_state,True,7
0.0690374090833708,0.1517593866719087,0.0479369120432177,0.0728594011749994,0.863,0.9520630879567824,LR,smotenc,True,,FGSM_eps0.5,0.869885569428321,FGSM,0.5,1.0,,257668.0,2.0,proto;conn_state,True,7
0.0542064488616171,0.1429629629629629,0.0479369120432177,0.0717989258062266,0.9256,0.9520630879567824,SVM,smotenc,True,,FGSM_eps0.5,0.8863038688431377,FGSM,0.5,1.0,,257668.0,2.0,proto;conn_state,True,7
0.1321992939894335,0.2502260397830018,0.0687385513365829,0.1078500621087756,0.6634,0.9312614486634172,RF,smotenc,True,,FGSM_eps0.5,0.8672557985263807,FGSM,0.5,1.0,,257668.0,2.0,proto;conn_state,True,7
0.3792082257338482,0.62224212325979,0.4745878481169859,0.538476442095993,0.928,0.525412151883014,MLP,smotenc,True,,FGSM_eps0.5,0.6195361178895497,FGSM,0.5,1.0,,257668.0,2.0,proto;conn_state,True,7
